식품명,에너지(kcal),수분(g),단백질(g),지방(g),탄수화물(g),당류(g),나트륨(mg),칼륨(mg),칼슘(mg),철(mg),비타민 A(μg RAE),비타민 C(mg),비타민 D(μg),포화지방산(g),콜레스테롤(mg)
소고기산적,227,57.1,24.2,12.78,3.67,0.0,696.0,240.0,11.0,0.0,6.0,0.0,,3.53,67.42
소라산적,150,63.7,22.4,3.14,8.06,1.06,496.0,228.0,122.0,0.0,10.0,12.82,,0.47,125.43
스크램블드에그,149,76.4,9.99,10.98,1.61,1.39,145.0,132.0,66.0,1.31,161.0,0.0,1.8,3.33,277.0
오징어산적,127,68.9,21.72,2.47,4.5,1.14,596.0,292.0,20.0,0.0,11.0,0.0,,0.34,292.81
완자전_소고기(동그랑땡/육원전),206,63.5,13.08,13.33,8.45,0.65,369.0,230.0,66.0,0.0,36.0,0.0,,3.1,68.84
채소전,194,62.2,5.4,9.5,21.6,2.4,322.0,179.0,28.0,0.0,42.0,3.85,,2.1,43.15
연어구이,234,58.5,24.78,14.94,0.2,0.55,158.0,397.0,14.0,0.32,,3.68,1.85,2.17,44.98
오겹살구이_돼지고기,408,40.8,20.18,35.14,2.72,0.72,76.0,327.0,9.0,3.48,,0.53,0.5,10.23,45.6
임연수구이,198,62.5,21.52,11.76,1.4,0.0,628.0,384.0,107.0,0.0,16.0,0.28,,2.44,85.04
장어구이_붕장어_소금,297,44.3,26.0,16.2,11.6,0.4,125.0,545.0,164.0,0.0,439.0,0.0,,3.6,167.07
장어구이_양념,289,51.1,20.51,20.37,5.87,2.79,470.0,277.0,144.0,0.01,973.0,0.12,,4.74,143.49
차돌박이구이_소고기,488,33.9,17.94,45.69,1.31,0.33,93.0,213.0,5.0,1.52,,5.3,0.0,16.24,47.28
콘치즈구이,224,58.3,9.51,12.85,17.56,7.31,313.0,136.0,266.0,0.38,,0.4,0.0,4.5,22.06
함박스테이크,229,59.4,13.48,14.82,10.38,2.67,475.0,277.0,41.0,0.0,11.0,1.38,,4.7,35.14
황태구이,219,52.3,23.9,7.7,13.45,7.1,568.0,311.0,140.0,0.0,39.0,0.0,,1.2,105.79
훈제오리,319,50.6,17.22,25.63,4.83,0.11,488.0,199.0,15.0,0.0,32.0,19.08,,6.39,68.4
훈제오리,259,51.0,26.85,15.16,3.86,0.41,888.0,316.0,10.0,3.04,13.0,21.72,2.02,4.69,138.04
해물찜,80,80.6,8.52,1.96,7.08,1.1,427.0,225.0,113.0,0.0,42.0,0.0,,0.3,83.83
가자미구이,151,67.9,22.61,6.42,0.76,0.58,489.0,264.0,186.0,0.35,,3.82,0.0,1.25,122.47
갈매기살구이_돼지고기,312,48.8,26.98,22.6,0.28,0.0,124.0,372.0,13.0,2.64,,3.97,0.0,9.82,96.84
갈비구이_돼지고기,294,51.4,19.58,21.39,5.78,5.7,389.0,254.0,46.0,0.86,,0.75,0.0,7.61,59.95
갈비구이_소고기,309,48.4,20.94,21.81,7.13,6.69,447.0,174.0,44.0,2.07,,0.87,0.0,8.18,65.47
갈비구이_소고기_양념,330,45.7,20.03,23.87,8.73,4.63,459.0,211.0,28.0,0.0,8.0,0.09,,9.07,62.21
갈비구이_왕갈비_양념,321,47.9,18.07,23.53,9.13,4.53,366.0,189.0,21.0,0.0,6.0,0.0,,8.67,39.01
갈치구이_기름,209,62.0,22.12,13.04,0.83,0.0,395.0,353.0,27.0,0.61,,0.0,3.05,3.55,79.12
꼬치구이_닭고기,252,50.4,16.52,12.24,19.07,4.5,410.0,218.0,25.0,0.01,27.0,0.0,,3.31,44.92
꿩불고기,74,82.5,6.7,1.7,7.94,3.38,253.0,249.0,21.0,0.0,24.0,0.6,,0.38,21.24
대창구이_소고기,595,26.1,9.11,60.25,4.05,1.13,126.0,86.0,10.0,4.34,,0.53,0.06,25.6,51.05
더덕구이,184,58.1,3.1,5.2,31.1,11.6,743.0,262.0,46.0,0.0,40.0,1.34,,0.8,0.12
돼지갈비구이_간장,240,56.3,19.5,14.4,8.1,4.5,405.0,281.0,47.0,0.0,3.0,0.0,,4.7,49.34
돼지껍데기구이,348,44.8,23.74,26.64,3.37,3.42,475.0,61.0,7.0,0.94,,1.08,0.79,9.08,35.76
돼지불고기_삼겹살_오징어,182,65.1,12.8,9.95,10.25,3.8,443.0,285.0,21.0,0.0,50.0,0.13,,2.6,92.23
막창구이_소고기,358,50.7,15.34,32.73,0.4,1.36,162.0,107.0,13.0,5.89,,0.41,0.05,12.11,109.41
소불고기,186,68.1,10.33,13.1,6.73,3.34,468.0,378.0,18.0,1.4,17.0,2.08,0.0,5.32,47.63
보리밥,118,4.1,2.26,0.17,25.69,0.02,2.0,59.0,3.0,0.52,0.0,0.01,0.0,0.05,0.0
닭찜_안동찜닭,91,79.0,7.61,2.59,9.3,4.45,364.0,208.0,35.0,0.0,20.0,0.0,,0.69,30.03
대구찜,75,81.4,10.34,1.58,4.94,1.14,380.0,239.0,85.0,0.0,33.0,0.0,,0.22,52.66
동태찜,79,81.0,10.18,1.94,5.16,1.14,397.0,238.0,74.0,0.0,55.0,0.13,,0.32,56.84
동파육,191,70.3,8.99,15.41,4.15,0.74,299.0,148.0,27.0,0.56,,0.44,0.0,4.4,31.6
돼지고기_간,164,63.2,29.36,4.44,1.56,0.2,62.0,158.0,9.0,20.41,,0.4,0.0,1.83,386.25
돼지고기_머리고기,325,50.3,21.2,26.0,1.75,0.05,167.0,110.0,13.0,0.0,4.0,0.0,,7.6,85.55
돼지고기_허파,91,79.3,17.27,2.41,0.02,0.0,85.0,113.0,12.0,7.65,,0.65,0.0,1.1,398.97
돼지등갈비찜,214,58.3,16.02,10.93,12.76,5.36,532.0,247.0,36.0,0.0,28.0,0.0,,3.58,44.35
북어찜,157,63.1,18.73,3.8,12.0,4.27,601.0,257.0,114.0,0.0,36.0,0.0,,0.6,102.07
붕어찜,76,83.6,4.94,3.35,6.51,1.47,359.0,191.0,89.0,0.0,65.0,0.0,,0.53,16.93
수란_중탕,145,74.9,12.3,11.7,0.2,,110.0,100.0,55.0,2.2,160.0,0.0,0.9,3.21,420.0
순대,181,64.2,6.52,8.55,19.45,1.17,340.0,163.0,35.0,0.01,9.0,0.0,,2.43,6.41
아귀찜,78,80.8,12.08,1.33,4.37,0.17,352.0,147.0,54.0,0.0,35.0,1.09,,0.21,97.28
오징어순대,133,67.2,13.06,1.6,16.66,0.11,360.0,199.0,22.0,0.0,28.0,0.0,,0.4,147.84
조기찜,182,65.0,20.06,10.59,1.64,0.0,602.0,262.0,121.0,0.0,271.0,0.43,,2.85,138.43
족발,220,58.9,28.91,11.65,0.0,0.28,332.0,201.0,13.0,0.92,10.0,0.0,0.0,3.77,92.54
기장밥,118,4.1,2.22,0.16,25.77,0.02,2.0,57.0,2.0,0.49,0.0,0.0,0.0,0.05,0.0
청국장찌개_두부_채소,79,84.1,6.32,4.63,2.94,1.95,447.0,274.0,144.0,1.72,,0.25,0.0,0.32,0.0
추어탕,32,92.8,2.27,1.32,2.68,0.0,264.0,87.0,56.0,0.0,35.0,0.0,,0.19,9.03
해물탕,45,88.4,6.63,0.78,2.77,0.13,341.0,157.0,82.0,0.0,16.0,0.0,,0.13,78.25
해신탕,57,87.3,7.93,1.88,2.03,0.41,266.0,159.0,28.0,1.08,,1.36,0.0,0.38,51.03
호박찌개,32,92.0,1.87,0.87,4.07,1.93,341.0,157.0,28.0,0.0,11.0,0.92,,0.13,3.09
훠궈_소고기,93,82.0,4.81,5.11,6.83,1.13,390.0,149.0,16.0,0.57,,1.1,0.0,0.97,9.65
갈비찜_고춧가루,172,63.5,20.43,6.57,7.9,3.57,380.0,362.0,21.0,0.0,53.0,0.47,,2.67,54.43
갈비찜_소고기,198,62.8,19.94,10.78,5.26,1.73,301.0,141.0,19.0,0.0,10.0,0.0,,4.13,56.59
깻잎찜,112,74.6,3.96,4.6,13.6,6.5,839.0,290.0,110.0,1.34,,0.3,0.0,0.69,5.4
꼬막무침,107,77.3,8.34,4.72,7.69,4.28,516.0,191.0,83.0,4.71,,1.06,0.0,0.64,29.88
꼬막찜_참꼬막,113,73.8,15.59,3.13,5.74,0.0,293.0,187.0,78.0,0.01,39.0,0.0,,0.47,81.29
달걀찜_달걀만,108,80.2,9.01,7.5,1.03,0.81,375.0,108.0,58.0,1.44,,0.0,0.0,2.24,81.09
달걀찜_채소,89,83.9,4.76,5.77,4.46,0.0,329.0,106.0,35.0,1.03,,0.48,0.0,1.33,80.17
곤드레밥_양념장,87,13.6,2.09,0.97,17.09,0.18,118.0,67.0,5.0,0.46,7.0,0.33,0.0,0.18,1.22
버섯찌개,42,90.0,3.68,1.3,3.85,1.1,323.0,164.0,18.0,0.0,10.0,0.17,,0.33,4.14
부대찌개,67,86.0,3.07,3.1,6.62,1.03,387.0,117.0,15.0,0.0,4.0,0.0,,0.9,8.76
샤브샤브_소고기,44,90.4,4.85,1.63,2.45,0.4,187.0,111.0,16.0,0.0,12.0,0.0,,0.62,12.67
된장찌개_우렁_강된장,136,67.1,7.28,4.74,16.09,8.82,1547.0,283.0,113.0,1.42,,4.59,0.0,0.65,15.23
두부전골,63,86.8,5.12,3.22,3.42,0.7,330.0,144.0,82.0,0.0,12.0,0.98,,0.48,1.77
두부찌개_새우젓,55,88.1,5.4,2.7,2.4,0.57,374.0,135.0,75.0,0.0,8.0,0.08,,0.53,3.57
마라탕,66,86.4,3.91,3.27,5.1,0.26,358.0,98.0,21.0,0.39,,0.27,0.0,0.6,4.99
만두전골,57,87.7,3.61,2.23,5.55,0.7,250.0,144.0,36.0,0.53,,0.09,0.0,0.55,5.84
매운탕_광어,70,84.4,9.74,2.77,1.52,0.24,300.0,185.0,144.0,0.0,127.0,0.0,,0.51,62.51
매운탕_대구,60,85.0,9.56,1.2,2.81,0.18,331.0,165.0,73.0,0.0,27.0,0.14,,0.16,86.12
매운탕_메기,67,84.1,4.77,1.7,8.1,0.95,310.0,174.0,66.0,0.0,25.0,0.52,,0.48,22.89
매운탕_서더리,30,93.2,4.02,1.27,0.63,0.0,189.0,68.0,23.0,0.11,,0.89,0.0,0.21,16.03
매운탕_아귀,43,88.6,6.85,0.71,2.32,0.52,345.0,190.0,45.0,0.66,,0.25,0.0,0.08,42.62
매운탕_우럭,68,85.1,8.69,2.84,1.87,0.18,296.0,166.0,130.0,0.0,141.0,0.09,,0.5,60.46
매운탕_조기,64,86.2,5.85,3.23,2.88,0.72,379.0,171.0,189.0,0.0,148.0,0.1,,0.8,45.7
매운탕_짱뚱어,31,92.8,1.92,1.42,2.77,0.4,342.0,89.0,55.0,0.0,39.0,0.0,,0.15,3.7
파래무침_파래,43,22.2,3.82,1.11,9.24,0.99,251.0,57.0,95.0,2.87,2.0,7.07,0.0,0.17,0.01
지리탕_대구,44,89.2,6.93,1.03,1.65,0.25,246.0,142.0,57.0,0.0,76.0,0.05,,0.18,47.18
지리탕_복,39,90.0,6.95,0.45,1.72,0.23,225.0,102.0,40.0,0.0,3.0,0.0,,0.07,34.96
초당순두부,58,88.8,5.46,3.24,1.76,0.1,134.0,116.0,37.0,0.0,0.0,0.0,,0.42,0.0
해장국_뼈다귀,71,85.5,7.46,3.57,2.34,0.57,309.0,120.0,67.0,0.0,16.0,1.99,,1.43,32.17
해장국_선지,31,91.9,4.93,0.54,1.67,0.39,307.0,64.0,21.0,0.01,7.0,1.0,,0.27,23.05
해장국_우거지,26,93.6,1.98,0.98,2.25,0.42,342.0,94.0,33.0,0.0,24.0,0.0,,0.2,3.73
홍합탕_홍합만,29,92.4,3.68,0.57,2.28,0.0,303.0,65.0,32.0,1.09,,6.49,0.0,0.14,25.13
황태해장국,30,93.0,4.08,1.13,0.95,0.25,256.0,84.0,27.0,0.0,3.0,0.0,,0.18,25.05
무국물,3,99.2,0.16,0.0,0.55,0.36,2.0,16.0,2.0,0.09,0.0,0.76,0.0,0.0,0.0
고등어찌개,100,80.2,8.15,5.62,4.27,1.23,431.0,253.0,44.0,0.0,23.0,0.0,,1.18,26.01
곱창전골_소고기,88,82.5,6.93,4.55,4.87,0.38,297.0,121.0,25.0,0.0,44.0,0.72,,1.38,75.53
김치찌개,61,87.9,3.77,3.75,2.98,0.76,491.0,160.0,38.0,0.0,24.0,0.0,,0.69,6.29
김치찌개_김치만,46,90.6,1.55,3.09,2.95,1.3,507.0,215.0,38.0,0.27,,0.22,0.0,0.32,0.18
김치찌개_햄,63,86.9,3.7,3.47,4.23,1.2,528.0,182.0,34.0,0.0,17.0,0.24,,1.23,9.71
꽁치찌개,118,78.4,8.0,7.77,4.07,1.97,432.0,225.0,73.0,0.0,23.0,1.71,,1.63,21.11
톳나물초무침,19,38.4,1.11,0.37,4.78,1.61,93.0,42.0,75.0,3.19,19.0,1.99,0.0,0.06,0.01
된장국_시래기,22,94.2,1.49,0.69,2.44,0.29,339.0,73.0,47.0,0.0,32.0,0.0,,0.07,0.0
된장국_우렁,49,88.0,4.92,1.54,3.84,0.72,427.0,120.0,131.0,0.0,13.0,0.04,,0.22,21.08
매생이국,24,93.8,2.0,0.56,2.68,0.08,284.0,66.0,25.0,0.0,61.0,0.6,,0.12,1.32
무국_소고기,31,92.9,3.55,1.0,1.95,0.88,267.0,84.0,15.0,0.0,1.0,0.0,,0.33,9.61
묵말이_도토리묵,36,91.2,0.52,0.65,6.9,0.48,247.0,40.0,13.0,0.0,4.0,0.0,,0.09,0.0
미소된장국,25,94.1,1.87,1.2,1.87,0.47,345.0,59.0,18.0,0.0,7.0,0.39,,0.13,0.0
미역국_굴,17,95.5,1.43,0.64,1.37,0.0,298.0,32.0,26.0,0.84,,0.09,0.0,0.12,6.03
미역국_바지락,9,96.9,0.89,0.22,0.95,0.0,318.0,20.0,31.0,0.94,,0.18,0.0,0.04,2.53
미역국_북어,19,95.0,2.46,0.56,1.04,0.0,295.0,36.0,31.0,0.35,,0.16,0.0,0.09,9.29
미역국_참치,19,94.9,2.62,0.57,0.9,0.0,309.0,39.0,25.0,0.21,,0.14,0.0,0.07,4.6
미역국_홍합,26,93.4,3.03,0.72,1.78,0.0,314.0,38.0,35.0,0.0,11.0,0.22,,0.14,8.98
소탕,58,89.0,5.1,3.57,1.27,0.02,236.0,105.0,55.0,0.0,0.0,0.0,,0.39,0.0
순대국,68,87.6,5.44,4.13,2.16,0.0,188.0,57.0,13.0,0.01,21.0,0.0,,1.37,30.75
아구탕,41,89.5,6.3,0.82,2.13,0.3,311.0,146.0,50.0,0.0,40.0,0.0,,0.13,53.16
어탕,57,86.9,8.47,2.06,1.21,0.0,323.0,109.0,53.0,0.0,10.0,0.0,,0.29,35.04
연포탕,54,86.5,9.49,0.9,2.02,0.02,234.0,103.0,55.0,0.0,17.0,0.54,,0.18,105.75
오이냉국,19,94.4,0.5,0.09,3.92,3.48,328.0,68.0,16.0,0.09,,0.0,0.0,0.02,0.17
올갱이국,24,93.4,2.28,0.7,2.17,0.27,336.0,100.0,65.0,0.0,36.0,0.0,,0.13,14.23
전복탕,33,91.3,4.47,0.5,2.63,0.22,296.0,109.0,27.0,0.0,11.0,0.06,,0.1,48.56
조개국_바지락,29,92.4,4.0,0.56,1.84,0.24,290.0,72.0,67.0,0.0,10.0,0.1,,0.11,16.25
스프_양송이버섯,42,90.2,0.78,1.11,7.23,2.36,253.0,44.0,6.0,0.08,2.0,0.0,0.0,0.37,0.67
스프_크림,45,90.0,0.64,1.59,7.03,1.27,251.0,34.0,7.0,0.06,5.0,0.0,0.0,0.65,4.09
스프_옥수수,46,89.7,0.83,1.48,7.33,2.64,229.0,44.0,20.0,0.12,4.0,0.0,0.0,0.63,1.26
쌀죽(흰죽),53,87.4,0.99,0.15,11.45,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
쌀죽(흰죽),52,87.0,1.33,0.15,11.43,0.0,29.0,9.0,9.0,0.25,,0.0,0.0,0.05,0.0
어죽,69,83.1,2.55,0.94,12.6,1.23,263.0,86.0,24.0,0.0,7.0,0.0,,0.21,4.43
율무죽,77,81.8,3.26,0.98,13.75,0.1,1.0,58.0,3.0,1.11,0.0,0.0,0.0,0.15,0.0
잣죽,125,71.8,2.74,2.8,22.18,0.34,126.0,44.0,5.0,0.0,0.0,0.0,,0.28,0.0
참깨죽,38,91.6,1.0,1.2,5.9,,120.0,23.0,17.0,1.3,,0.0,,0.0,
참치죽,82,81.3,3.02,2.01,13.07,0.17,168.0,71.0,10.0,0.0,19.0,0.0,,0.23,5.0
채소죽,70,83.7,1.15,1.39,13.3,0.4,143.0,51.0,12.0,0.13,,0.0,0.0,0.23,0.0
현미죽,64,83.0,1.2,0.4,15.2,0.4,1.0,41.0,3.0,0.2,0.0,0.0,0.0,0.09,0.0
감자국,32,92.1,1.19,0.79,4.94,0.74,245.0,163.0,17.0,0.0,1.0,1.03,,0.03,0.78
게국지,38,90.4,4.08,1.1,2.88,0.98,368.0,144.0,120.0,0.0,18.0,0.0,,0.18,35.29
곰치국,42,89.5,5.43,1.18,2.39,0.28,380.0,135.0,71.0,0.0,152.0,0.2,,0.14,47.65
곰탕,61,85.5,6.47,1.23,6.03,0.17,239.0,70.0,5.0,0.0,1.0,0.0,,0.5,16.8
김치국,20,94.6,1.2,0.62,2.33,0.64,365.0,115.0,25.0,0.0,14.0,0.4,,0.07,0.0
낙지탕,31,91.8,4.9,0.53,1.73,0.32,284.0,107.0,18.0,0.0,4.0,0.0,,0.07,48.74
달걀국,39,92.1,3.25,2.38,1.12,0.52,341.0,60.0,24.0,0.34,,0.0,0.0,0.78,87.82
된장국_감자,40,89.9,1.63,1.04,6.11,1.05,332.0,188.0,20.0,0.26,,0.31,0.0,0.05,0.26
된장국_무,23,93.6,1.36,0.53,3.27,1.31,387.0,123.0,20.0,0.0,3.0,0.0,,0.07,0.0
된장국_시금치,21,94.5,1.69,0.84,1.54,0.64,351.0,222.0,32.0,0.48,,0.77,0.0,0.09,0.88
얼갈이겉절이,21,39.5,1.12,0.51,3.61,1.17,173.0,143.0,74.0,0.37,62.0,8.16,0.0,0.09,0.01
짬뽕_삼선,74,82.0,4.4,1.2,11.3,0.12,299.0,73.0,45.0,0.0,14.0,1.03,,0.21,34.72
짬뽕_차돌박이,88,81.0,4.58,3.42,9.82,0.69,342.0,99.0,15.0,0.6,,0.36,0.0,0.85,17.83
칼국수_닭고기,74,82.6,4.69,1.42,10.52,0.59,236.0,79.0,9.0,0.0,3.0,0.09,,0.28,10.63
칼국수_들깨,76,83.5,2.93,2.75,9.97,0.23,199.0,92.0,29.0,0.0,2.0,0.67,,0.25,0.56
칼국수_해물,70,82.3,2.53,0.51,13.77,0.42,262.0,60.0,14.0,0.0,2.0,0.0,,0.14,2.97
콩국수,100,79.3,4.61,3.83,11.69,0.76,97.0,100.0,25.0,0.42,,0.39,0.0,0.36,2.7
팟타이,146,70.4,3.98,6.2,18.54,5.41,270.0,102.0,55.0,0.21,,0.36,0.0,0.96,39.68
게살죽,71,82.8,2.24,0.89,13.42,0.02,182.0,43.0,13.0,0.0,6.0,0.0,,0.26,6.27
깨죽,64,85.8,1.71,1.99,9.91,0.45,145.0,28.0,50.0,0.0,0.0,0.0,,0.35,0.0
미음,19,95.0,0.3,0.0,4.7,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
미음_칠분도미,20,95.0,0.3,0.1,4.6,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.03,0.0
미음_현미,19,95.0,0.4,0.1,4.4,0.1,0.0,12.0,1.0,0.1,0.0,0.0,0.0,0.02,0.0
백합죽,65,84.2,2.36,0.8,12.1,0.0,142.0,42.0,16.0,0.0,2.0,0.0,,0.19,4.59
소고기버섯죽,72,82.5,2.34,0.93,13.63,0.03,158.0,52.0,7.0,0.0,2.0,0.0,,0.34,3.26
스프_감자,98,82.8,1.91,6.54,7.91,3.6,196.0,105.0,32.0,0.09,,0.28,0.0,3.14,11.3
스프_소고기,40,90.3,1.06,0.87,6.91,2.72,312.0,34.0,5.0,0.12,3.0,0.0,0.0,0.3,1.24
스파게티_오일소스,162,65.8,4.89,5.86,22.35,0.35,281.0,117.0,28.0,0.0,4.0,0.09,,0.97,7.91
스파게티_크림소스,209,62.4,5.45,12.65,18.44,2.29,258.0,131.0,60.0,0.0,69.0,0.05,,6.42,31.64
스파게티_토마토소스,129,71.4,4.87,3.83,18.64,3.12,302.0,219.0,43.0,0.0,25.0,0.03,,1.09,9.83
스파게티_해물_크림소스,184,65.4,6.08,9.96,17.39,1.67,265.0,122.0,66.0,0.0,57.0,0.0,,4.95,42.18
스파게티_해물_토마토소스,117,72.8,5.59,2.75,17.45,2.7,307.0,197.0,68.0,0.0,17.0,0.17,,0.63,31.93
쌀국수,53,86.7,2.6,0.7,9.18,0.72,275.0,42.0,7.0,0.0,1.0,0.06,,0.23,5.6
올갱이국수,38,90.5,0.75,0.55,7.44,1.24,258.0,53.0,16.0,0.0,5.0,0.63,,0.1,0.0
우동_김치,63,84.0,1.94,0.58,12.39,0.27,359.0,59.0,14.0,0.0,8.0,0.17,,0.1,1.77
우동_삼선,69,82.9,4.79,0.85,10.59,0.08,272.0,52.0,21.0,0.0,9.0,0.28,,0.2,62.09
우동_일식,60,85.4,1.91,1.13,10.6,0.35,341.0,24.0,11.0,0.0,3.0,0.0,,0.21,3.71
우동_중식,65,85.4,2.95,2.1,8.54,0.11,340.0,46.0,19.0,0.0,5.0,0.0,,0.34,20.84
울면,73,81.8,3.75,0.74,12.82,0.05,280.0,55.0,29.0,0.0,4.0,0.04,,0.18,44.58
자장면,123,72.2,3.04,3.13,20.56,1.2,368.0,71.0,13.0,0.0,1.0,0.0,,1.31,1.65
자장면_삼선,115,73.4,4.81,2.59,18.08,1.45,375.0,91.0,17.0,0.0,1.0,0.7,,0.58,23.79
짬뽕_굴,76,81.3,3.65,1.07,12.85,0.19,296.0,79.0,49.0,0.0,8.0,0.22,,0.16,18.15
짬뽕_백짬뽕,63,85.3,3.66,1.54,8.54,0.21,280.0,58.0,15.0,0.34,,0.52,0.0,0.24,13.35
스파게티_까르보나라소스,235,58.7,5.71,14.82,19.63,2.04,241.0,119.0,54.0,0.44,,0.3,0.0,7.02,28.06
스파게티_로제소스,171,67.3,5.21,8.99,17.34,3.33,244.0,149.0,53.0,0.56,,2.21,0.0,4.05,26.26
샐러드_단호박,128,57.5,1.23,9.49,10.28,3.45,82.0,264.0,10.0,0.32,204.0,8.17,0.02,1.44,6.34
라면_떡,102,76.8,2.1,2.47,17.72,0.06,301.0,55.0,49.0,0.34,,0.22,0.0,0.81,6.08
라면_라면만,84,80.6,1.76,2.18,14.44,0.11,306.0,56.0,48.0,0.27,,0.15,0.0,0.78,2.32
라면_면,174,60.9,3.89,4.37,29.79,0.0,278.0,55.0,97.0,0.21,1.0,0.0,0.0,2.01,0.0
라면_비빔라면,189,58.8,3.38,5.67,31.01,1.81,375.0,47.0,8.0,0.33,17.0,0.0,0.0,2.51,0.0
라면_용기면,103,77.5,1.98,3.63,15.65,0.43,402.0,61.0,49.0,0.18,5.0,0.0,0.0,1.68,0.0
라면_용기면_국물,28,93.4,0.61,1.44,3.21,0.0,423.0,61.0,8.0,0.11,13.0,0.72,0.0,0.66,0.0
라면_용기면_면,192,56.9,3.5,4.95,33.42,0.0,316.0,71.0,123.0,0.44,3.0,0.0,0.0,2.31,0.0
라면_용기면_볶음라면,202,54.8,4.52,5.39,33.9,3.28,435.0,63.0,16.0,0.54,36.0,0.0,0.0,2.26,0.0
라면_짜장라면,177,59.9,3.66,4.28,31.0,0.63,306.0,75.0,76.0,0.4,1.0,0.0,0.0,1.69,0.0
라면_짬뽕라면,92,80.1,2.84,3.51,12.27,0.21,333.0,88.0,78.0,0.0,17.0,0.0,,1.15,14.23
라면_치즈,99,78.8,2.8,3.83,13.33,0.15,352.0,60.0,56.0,0.0,17.0,0.0,,1.57,17.28
만두_고기만두,208,54.8,9.38,6.58,27.79,0.49,261.0,237.0,65.0,3.1,10.0,0.0,0.0,2.41,7.35
만두_김치만두,187,59.5,8.13,6.59,23.82,0.67,423.0,233.0,74.0,2.47,10.0,0.0,0.0,2.37,7.68
만두국,62,86.4,3.06,2.49,6.83,0.44,338.0,73.0,18.0,0.0,9.0,0.0,,0.61,13.5
밀면_물밀면,71,81.9,2.46,0.5,14.19,3.68,303.0,44.0,12.0,0.25,,0.21,0.0,0.15,7.37
분짜,136,70.4,5.91,3.66,19.75,5.47,398.0,106.0,12.0,0.52,,0.53,0.0,1.15,17.97
비빔국수,113,73.3,3.4,2.1,20.0,,337.0,101.0,21.0,5.2,41.0,0.0,,0.0,
비빔국수,113,72.8,3.2,1.86,20.94,4.31,333.0,97.0,17.0,0.47,,0.66,0.0,0.34,7.04
북어채무침,149,18.2,23.17,2.65,7.22,2.24,293.0,406.0,95.0,0.91,16.0,0.89,0.75,0.44,90.7
매작과,413,12.6,7.51,13.15,66.11,16.42,99.0,107.0,33.0,0.0,3.0,0.0,,2.35,33.42
산자,366,12.2,2.31,3.09,82.17,31.35,23.0,41.0,6.0,0.0,0.0,0.1,,0.09,0.0
약과,399,5.9,4.2,4.75,84.89,16.89,57.0,73.0,12.0,0.0,0.0,0.0,,1.22,0.0
유과,424,9.7,2.81,12.83,74.23,24.15,23.0,35.0,58.0,0.0,0.0,0.0,,1.37,0.0
간자장,127,71.3,3.44,3.39,20.65,1.87,418.0,112.0,18.0,0.01,2.0,0.0,,1.49,4.42
국수_김치말이국수,50,87.2,2.15,0.8,8.67,1.38,354.0,99.0,22.0,0.0,14.0,0.28,,0.18,14.83
국수_막국수,57,85.6,2.0,0.58,10.98,0.94,326.0,44.0,11.0,0.0,1.0,0.0,,0.1,4.32
국수_열무김치,54,86.9,1.88,1.28,8.7,2.33,376.0,109.0,32.0,0.0,21.0,0.14,,0.08,1.92
기스면,61,85.3,3.78,1.07,8.98,0.05,276.0,46.0,34.0,0.0,4.0,0.16,,0.21,41.65
냉면_물냉면,66,83.4,1.99,0.63,13.12,2.52,347.0,37.0,17.0,0.35,,0.0,0.0,0.17,9.1
냉면_비빔냉면,131,70.9,3.43,3.61,21.1,3.79,311.0,89.0,22.0,0.66,,0.0,0.0,0.51,12.66
냉면_열무냉면,66,83.2,2.61,0.72,12.19,3.39,394.0,79.0,22.0,0.0,19.0,0.0,,0.17,8.47
떡만두국,89,78.8,2.87,1.62,15.82,0.02,283.0,53.0,14.0,0.0,5.0,0.0,,0.49,17.49
라멘_돈코츠라멘,98,82.3,4.14,6.42,5.87,0.77,377.0,73.0,14.0,0.27,,0.16,0.0,1.23,20.85
라멘_미소라멘,89,79.8,4.57,2.77,11.36,1.1,388.0,94.0,16.0,0.4,,0.14,0.0,0.54,20.91
라멘_소유라멘,72,83.5,3.65,2.36,9.12,0.84,420.0,78.0,14.0,0.3,,0.16,0.0,0.77,20.67
라멘_시오라멘,84,80.3,4.68,2.13,11.54,0.93,292.0,105.0,13.0,0.42,,0.22,0.0,0.53,23.31
라면_국물,19,95.4,0.44,0.96,2.08,0.0,380.0,56.0,5.0,0.08,10.0,0.0,0.0,0.45,0.0
라면_김치,85,80.8,2.12,2.6,13.26,0.18,389.0,91.0,45.0,0.0,11.0,0.0,,1.05,7.02
풋마늘무침,38,43.9,1.31,0.82,8.05,3.77,155.0,178.0,35.0,0.38,58.0,5.4,0.0,0.14,0.01
시루떡,217,45.2,5.47,0.61,47.54,3.22,278.0,201.0,18.0,0.01,3.0,0.01,,0.24,0.0
시루떡_녹두,246,40.2,7.74,2.53,48.08,4.05,264.0,251.0,26.0,0.0,0.0,0.0,,0.52,0.0
쑥떡,249,37.5,3.36,0.4,57.89,10.72,254.0,75.0,17.0,0.0,5.0,0.0,,0.2,0.0
약식,220,47.0,4.44,2.32,45.43,10.21,233.0,139.0,14.0,0.35,1.0,0.0,0.0,0.37,0.0
